uuid,label
401b2362-a286-46f0-b6be-0bf39ae4d7e7,cyberbullying
86aa6526-a826-40fb-aaf8-332cfdb12d28,cyberbullying
44dea091-a393-4aa7-9efe-1e1205440c4e,cyberbullying
9028b01e-c78a-4152-8048-df4baad7b4fd,cyberbullying
fa2d96d6-1da6-499e-93ec-0a5f1691da6f,not_cyberbullying
1575373d-103d-4697-8beb-7e455d025b9a,not_cyberbullying
3c572a06-a296-4e17-b0a2-6c34d2361a80,cyberbullying
ad177dfb-59bb-4689-be7d-78347237568d,not_cyberbullying
e0ab8dea-0f50-428f-8fd6-478c99c5299e,not_cyberbullying
bb4cd46e-da41-4d70-9eb7-d1c9545f8d7d,not_cyberbullying
5b147553-b24c-4855-b7f3-f191b8ee2343,cyberbullying
00c08924-8137-472d-9f03-e6bf46c261c5,not_cyberbullying
a5c39d8a-ea7b-442c-b5ba-92125a0db26f,not_cyberbullying
130501cc-fff8-4047-b66b-801ac0076509,not_cyberbullying
bffd4abd-ec99-46ee-b473-da7e79671ac1,cyberbullying
289c2401-79d3-435a-ab0a-6d741688ae41,cyberbullying
7b839ca6-4a8a-4033-b821-73b5c014958a,not_cyberbullying
069e3ee6-897a-4d4b-a9e4-cd232f4333b8,not_cyberbullying
92fc3a33-8161-4d0f-8c8e-4725b3d44f8f,not_cyberbullying
b5ac1908-0a7f-4e75-ae41-fb461837a2cf,cyberbullying
f709985f-6520-4ed5-9581-5db2d4728a91,not_cyberbullying
53eaae40-8347-42a4-98cf-c7821f6954c8,cyberbullying
e7cb8479-1089-4078-9664-1a544f65a82d,not_cyberbullying
3ac7fe92-bab4-4763-9bc1-d67592247f45,not_cyberbullying
fd2bb753-fb22-4339-aa24-c88bb8fe044a,not_cyberbullying
97460dd4-38ee-48b1-b43e-a4097bf8f808,cyberbullying
20458048-3168-4f8d-8d6b-4f8236aa7a4f,not_cyberbullying
1e10b67b-f0d1-4fbf-ac9e-3e3ce67e9690,cyberbullying
1d6b4dcb-08a5-45bb-be29-361812b9b3ea,cyberbullying
d3829a3b-cd25-467d-b929-bcc9a3ef2e39,not_cyberbullying
88779c7f-8ae8-4aab-9489-4c7672fc80c5,not_cyberbullying
f04861af-2738-49a1-bd5d-0cb838dcd9e7,not_cyberbullying
8fb641f7-f7b8-4c23-bfc3-551909f0eadd,not_cyberbullying
706f10ff-e3d2-42cc-8a7a-c0d91814fa4d,not_cyberbullying
a489e9ef-43da-48bd-995d-d2283c69ff2b,cyberbullying
c740447c-b214-4471-8873-b46c1ed9811c,not_cyberbullying
d55d7df6-8e27-4e4b-9195-db466f80dadb,not_cyberbullying
4af9b4e8-8bcf-4930-bdfe-daec57f37381,not_cyberbullying
fab860cd-09c5-4d40-8bd2-10fb0e2c453e,cyberbullying
39711259-79ba-43c9-97e5-a710b4d5c995,not_cyberbullying
e7af4b46-4185-456e-8a79-8945777a06b1,not_cyberbullying
07d884b6-c63d-4bcb-9ddd-10854e3eee9e,not_cyberbullying
d00ae21b-4ff9-461c-9b50-f70a153d2bd3,not_cyberbullying
4942fcd2-3b3a-443f-af91-f618cfc16a7d,cyberbullying
b5e5aa41-fc97-4bab-a2b6-0b86ac894b82,not_cyberbullying
af01ca1a-c1a8-460b-afdd-ea18cc0b86d9,not_cyberbullying
59916ebc-1ac3-4a2d-bbde-b3edb7cd9c14,not_cyberbullying
f62f0aa9-fd77-4123-91e4-9ac58a65acd1,cyberbullying
af2af3e4-756a-4ce5-a13c-ae6f24667661,cyberbullying
9c8b380a-5337-41ef-9277-0fb0f0887e08,cyberbullying
13e41edb-8600-4151-b1de-331ad8d12c5a,not_cyberbullying
fa22aa91-18ab-44cb-903d-18e08ff4877f,not_cyberbullying
278d1d56-c51b-421e-8f31-a8f8538ff96f,not_cyberbullying
6ec58114-0fc0-46e8-bc9f-be1e676270f7,cyberbullying
47963c40-6c8d-4479-971f-bf3ef0c53b6c,not_cyberbullying
68273571-d731-44da-9e44-7e3001b8c732,cyberbullying
4dc9161f-c13f-4b00-b0eb-5bef8f7043ca,cyberbullying
352eda27-0e61-4dc6-8840-db49a25cd7e2,not_cyberbullying
b6f9b62d-eecf-4a7d-9f0d-ac21887ab89f,not_cyberbullying
336d4b44-611a-40f5-bcfe-6648312e7044,not_cyberbullying
880c5f9c-20a7-46a4-b740-b2476de1f8d9,not_cyberbullying
c201d0d9-bc33-4b84-98bb-7d43823a018c,not_cyberbullying
f22129a9-4c73-4653-aacc-f5057c960e68,cyberbullying
a7465418-2b40-47cd-a1ca-20e7b674349d,cyberbullying
fec01359-4e09-4a1f-bc82-bb73dae33f47,not_cyberbullying
25ef6295-5ecd-400d-ae57-a2ffdecb94f7,not_cyberbullying
3a31b0a7-53bd-49fb-ae82-2949a49a5dc6,cyberbullying
6308571c-91f3-4311-a108-3a9829298b36,not_cyberbullying
279549d8-5eab-4b14-ac78-a17b8b18924b,cyberbullying
ba762dbd-da62-4250-9928-5f14c746a6af,not_cyberbullying
addd27ab-3007-41da-9b0e-a0d710e04907,not_cyberbullying
c73d60fe-fece-4772-ab8d-6f3ebd20a2b8,not_cyberbullying
6a4b71cc-6ef5-4603-bcab-9041eb032fda,not_cyberbullying
07c56f80-a808-4e13-9c96-24ecd6a53d6b,not_cyberbullying
0ebe78dd-5662-4320-9a65-a218032adc62,cyberbullying
0513d961-9f74-45a6-adce-1bf036e3c775,cyberbullying
c9945d3b-c8bc-4af9-96f2-f0023e0466cc,cyberbullying
85e7f8f4-0b2d-430c-b77f-0858b26e7166,not_cyberbullying
3b55e914-21f6-40a4-9c4b-de3cacf8d215,not_cyberbullying
d153089d-3e52-491f-9f39-6d2528399a06,cyberbullying
c7b63d4f-4e12-4baf-b74d-b5783f0e80a1,not_cyberbullying
412c0138-156a-4316-9d30-36e136968318,not_cyberbullying
163b4db3-0c63-4f86-adc4-5be5ab3dea46,cyberbullying
b51c5d4f-9397-4ca5-ba70-663b00536775,not_cyberbullying
b5292d54-20a2-45eb-845f-3b0d0285cf65,not_cyberbullying
bf2dedb9-64be-4f9c-91a3-1d55d98f135c,not_cyberbullying
f1bb392a-fdfd-4df7-a55a-6d5a63c566f9,not_cyberbullying
b6af6315-49da-4a1e-88a9-dca3c745951a,cyberbullying
823ed341-7c50-4400-89e5-1b47250bb49d,cyberbullying
5d636bd3-b8e8-4d69-b8f8-11896bc47b8c,cyberbullying
457ea669-f7d3-4421-8b75-3ed2e2695eaa,not_cyberbullying
53d5c07c-cfc4-4164-bbef-69240052ee20,not_cyberbullying
43c3ad8e-08d4-4f5b-90e3-1f57731151af,cyberbullying
6b2cff38-5597-4f7f-9542-23ca5b8861f7,cyberbullying
94ae0cb1-f512-4bd5-8b6a-8d3b108404dc,not_cyberbullying
c3f91d4c-b725-4b58-8c7d-323b3d1ae4b8,cyberbullying
89c8e29a-9c92-45fc-9996-6d8899ee1830,not_cyberbullying
3155040d-a6ed-4289-a4d6-fe39cfbd0f31,not_cyberbullying
0a82b7aa-b204-4c0d-afd3-5031dd147ad3,cyberbullying
99b2c3c7-ef8f-42f4-8077-8ab9f601bc79,cyberbullying
000b14e1-5d6b-46d1-b763-2c5a94b0927d,not_cyberbullying
a3a29075-abaa-45ca-a684-3badd8372b25,cyberbullying
520d38fd-3b3b-45ef-9d71-c4d241e9b99f,not_cyberbullying
57cdefe6-9b43-4a29-81a6-7c8542f5e630,cyberbullying
c76a9f92-2a70-491f-8066-c951c439818a,not_cyberbullying
f8b5b44b-48a5-40a3-a68d-60bf2980a84b,not_cyberbullying
e78c82cf-fb22-49e3-bee8-92522617e7f2,not_cyberbullying
098dc54a-4b33-4269-9070-5fddfec78825,not_cyberbullying
b2a6daee-ea98-4b38-a672-f9ca31c85c53,not_cyberbullying
93de9855-4103-4e77-acc9-3ee8ab7bc515,cyberbullying
fbf328a1-39f3-4f10-bd2d-c135f348d7ae,cyberbullying
0aa16623-a4ed-43b4-8cc4-b1014a0db7aa,cyberbullying
f2a9bdea-9f6b-4631-ad93-b46fb0f6e81f,not_cyberbullying
1c8d92f4-218c-48cc-96f5-f15b28398850,cyberbullying
0933dd2b-4eb7-4d44-af33-8dd56a519f36,cyberbullying
9861c605-bacd-4ba2-88f6-ffe1495e1888,not_cyberbullying
3b80d69d-fd34-48d4-a783-6fc27e70fdac,cyberbullying
e4e3c35f-944b-4d1b-8390-cecdbc61c8fe,cyberbullying
ab84358d-9a87-4ffd-8a9d-75c4d2bcdbca,not_cyberbullying
1266d65e-8d25-47c8-8401-5d5bd95d0d23,cyberbullying
0de4a309-ad8c-47e8-b3be-bbde4a27fe12,not_cyberbullying
013794b4-f71c-4ab3-855f-996dcd3fc87e,not_cyberbullying
73078913-d769-4375-87ae-25021ba34777,cyberbullying
c13682f8-8f96-4c11-878a-a279a34b7f68,cyberbullying
9e532a0b-7eec-436d-91a3-4bc9842b8113,cyberbullying
db415fc9-a3a5-4624-9c77-03f16e5ee590,not_cyberbullying
58cbad3b-e1ad-48b0-b5b6-3a3390658bde,cyberbullying
24ad4057-a6a7-4217-9dfc-1f686f85b03e,cyberbullying
6fcea388-357d-4c74-9f75-719de82708ad,not_cyberbullying
320145ae-c221-4272-b6d3-dbaf7e7c4010,not_cyberbullying
d5a59ca4-a4be-435e-bea0-52af7af358c6,cyberbullying
10fcdd26-b2bc-4084-9572-3a4fb59552c4,not_cyberbullying
3e1886de-0b6e-45cb-8295-fc3179924cbf,not_cyberbullying
eb070d77-b8e7-49fa-9f00-ca1649ae7cd6,cyberbullying
4fc5b1ed-356d-421c-a179-c7856dd466b8,not_cyberbullying
2555de47-57f4-4012-8a33-ecbd0a82af65,cyberbullying
79bc1e0e-22c8-4693-b732-3127cba3a229,not_cyberbullying
7beec32e-76da-4165-a717-2fee3b9bb957,cyberbullying
cb3356f4-51de-4d40-89de-28a481561843,cyberbullying
824bee30-25fe-47d3-b1cc-8d8cc4e7df64,cyberbullying
a803d15d-e345-49cb-88f7-60d29bca509a,cyberbullying
e672879b-376e-4cdc-9b60-68aad6e23d58,not_cyberbullying
0b767ac9-c269-4110-86db-ece1625be2f0,cyberbullying
0dbc3802-33c8-47fd-9669-f5c018236694,not_cyberbullying
4c2e7c3c-f5f7-458a-b94e-c1dd9f4b8887,cyberbullying
fa5bc209-11a4-4934-80b4-70a63bb1b359,cyberbullying
600a0416-ba24-4d7a-89bd-b84d017d5a88,cyberbullying
d534db9c-c3df-4c83-99b2-e7525e464df8,not_cyberbullying
40676ade-9d5d-4ef4-87aa-ea89bb853c97,not_cyberbullying
8add1bb0-d0d3-4a07-b5c5-724b9b05bb4c,cyberbullying
82147418-6f44-49f8-bd15-f4546c73cbd5,not_cyberbullying
b62c2a5c-3a23-42d5-b5f7-ce426a01c609,not_cyberbullying
8b0681d5-49ce-4b7e-b8d3-5d13a5e9244f,cyberbullying
80ec1cd6-88d1-4cfc-8b87-9e60fa2cadbf,not_cyberbullying
27691582-d950-45c1-ab7e-48efdfd9d231,cyberbullying
030884e8-4df7-4af7-9250-203250275452,not_cyberbullying
9f519611-5c0f-469e-82a5-7663253e9314,not_cyberbullying
2809ff60-a6d1-4de7-ad2e-4487769426e4,not_cyberbullying
577cbe74-b131-474b-9a06-d85752ace432,not_cyberbullying
a4b2415d-c05e-4c3b-a8cf-1859c4ad7bcc,not_cyberbullying
844e6669-69bf-4619-afb7-37b6dd82a33f,not_cyberbullying
adce023d-86b0-4b04-8d1d-6a6452f37857,not_cyberbullying
d563aada-cd39-48ce-9129-8a062a1f075f,cyberbullying
54a505c1-b56d-4eec-9b1f-cecf6095c988,cyberbullying
62788c82-b578-456e-9927-29dbe55f3334,cyberbullying
3757e033-7c65-4b52-847c-715f530f9b56,cyberbullying
c3f12ecb-da3a-436c-ac2e-fbaf13252e15,cyberbullying
71ba54a7-f58c-42e6-aa7a-37a9c61c4be5,not_cyberbullying
7a0a8ba3-6599-4d86-9900-a9c805232faf,not_cyberbullying
36d49174-9182-4c7d-b4f3-6f27f9cbf710,cyberbullying
e7723314-df4b-40ec-a54c-8783df914118,not_cyberbullying
95d09b58-51aa-4a7d-a082-8add7280d43d,cyberbullying
fd9fcc6a-9941-4f1a-9b08-98d2546e4e09,not_cyberbullying
480b290b-10d9-4b44-84a9-7496425e68e5,not_cyberbullying
d5b69e6d-b8cd-4bf2-aef0-eaf04bcd2065,cyberbullying
1b9c186a-3aac-488e-9bd2-efba35315b34,cyberbullying
1911d5d2-e326-4622-af5a-b0cb4be9278b,cyberbullying
26de4257-1447-49a0-9ca8-9fa772212546,cyberbullying
e0ef6702-0d52-44f1-8294-3660d10c98f1,cyberbullying
c50fae62-8f06-444f-9814-a0cbafe202f3,cyberbullying
b594b6ae-f481-40fd-8a24-fe86f069acc3,not_cyberbullying
e85a1fe7-c47c-4bbe-bde8-7ccbd04402c6,cyberbullying
cf2370bc-c255-4ff3-a1e7-70a3fa80dae1,not_cyberbullying
3f23b851-5c92-469a-9b1f-8ea88c053c0a,not_cyberbullying
27b24673-1235-45d7-a6ab-fe6bcb8b0a85,not_cyberbullying
73b45c99-7e67-425c-a113-c85b5288bc6f,cyberbullying
f36ec779-ede0-43c5-ad8a-6eec15b69b90,cyberbullying
d19ece62-053e-4b89-82c0-7df8213a0aa0,not_cyberbullying
ecb499d1-7c7a-4ee8-b79d-9b46457072d3,not_cyberbullying
7043991d-6d63-4a0a-919a-98e954d72f0b,not_cyberbullying
75e3a320-7c50-4d67-836b-445d0d4b3b35,not_cyberbullying
8fed7dd2-d4a3-4e95-b611-769165823d6c,not_cyberbullying
d9452ad8-5982-4504-a0f7-74fb1e0547fc,not_cyberbullying
5ce3ddcf-ae4b-4d6b-88ed-2b8b4f1d179c,cyberbullying
eb7c9b70-d193-4d38-954d-a4de85731564,cyberbullying
054f0cd0-a317-4e16-9de1-a501696471a1,cyberbullying
7f936752-9f6f-462e-aa8c-70be15a4518d,not_cyberbullying
478f3ee0-3fd0-474b-90b1-c8e5e1c75e0e,cyberbullying
81f7455a-75eb-42a1-bfc7-2ebad8800585,not_cyberbullying
f4b8d24e-5db7-40ee-a68d-13fb0ac36a48,cyberbullying
9ff3915d-31ff-4a54-8ec7-9d768e5ee82e,not_cyberbullying
211ed0db-04c7-4ac9-b88f-b5a04b40193f,cyberbullying
47096735-f60f-4788-9c26-c9dc9dfd9868,cyberbullying
7b4d217b-55ab-4f9a-b222-bf977fa24fe5,cyberbullying
887135eb-952f-409f-afef-ea8a4b265dac,cyberbullying
61092b42-cb77-4ec5-bcd8-e9598ce6ac81,cyberbullying
912abfe9-55e2-4a97-8cb6-fa99ce82ebfb,not_cyberbullying
af3e3520-1c0c-47f9-9852-c85aa3b9ba28,not_cyberbullying
930c1f3d-c195-4e62-9c9c-7373392948f4,cyberbullying
fe489695-255e-4adc-a73a-909e89d88ba5,cyberbullying
51a214d1-12e9-4b2b-876a-c4b125636a77,cyberbullying
350211fb-bc73-4f57-b6f8-7093d8ff3970,not_cyberbullying
dbb57881-aa27-4047-b9cd-670c4dea3df6,not_cyberbullying
adf4fa2c-dc71-4427-9a16-6487e9adb6e9,not_cyberbullying
b3c7ed58-cf91-49a1-a892-e3ab2dd09a73,cyberbullying
ebfc1637-c823-452c-beee-c60062d7c6ed,not_cyberbullying
df525149-24bd-467d-aabb-3995b076f05e,not_cyberbullying
c2ce59dd-6248-44c2-8aad-0cc73c31c8b6,not_cyberbullying
98ec7567-6e63-4c9d-8c41-38cbce02d488,cyberbullying
c76aba6d-e19b-46ed-b621-aa80c1deab53,not_cyberbullying
3cd879a4-f604-4feb-bede-342be46d23dc,cyberbullying
2e120f97-ac23-4418-8ae9-77ce24ef1369,not_cyberbullying
d71ed7e2-24b2-475a-a56f-6b69c3061f34,not_cyberbullying
dd9cae98-53b4-4f14-9319-ac897aef3422,not_cyberbullying
3ed3a73a-2229-4b9a-b39f-0baa3a48b83e,cyberbullying
f38e6463-c120-441e-b3d4-249b4953e85c,cyberbullying
ebced769-3a56-4882-b6e6-177947b488f6,not_cyberbullying
40603bd2-809e-46cb-b232-7fd9b012bb13,cyberbullying
ddaa6b8d-0a17-4e2a-acdd-374afbef998b,not_cyberbullying
3c8f02d7-18ad-4856-9667-ee17fcc5bf94,not_cyberbullying
437e7812-9e2c-4994-a062-e21ffd8efd03,cyberbullying
068b3d76-5467-4c2e-92d6-eed26d469b73,not_cyberbullying
f85bc653-d6e0-40a7-af73-c47ffed5d250,not_cyberbullying
348381b4-8fb7-42a7-be00-cc55220b8810,cyberbullying
0fe0ef6c-5b90-4d50-bbf3-ccef800bf48e,not_cyberbullying
92c22e7b-ebcd-492f-a9e5-0dcf121f4a3e,cyberbullying
f5f34bbe-add5-427d-89ea-f6ab7d2d675c,not_cyberbullying
61e37858-187f-420d-b45e-1242c00795f6,not_cyberbullying
04e912f0-92a1-4d7e-94fc-b2ce6b9d11a6,cyberbullying
4c02dbd1-24a2-4506-8f73-5a1e1642817b,not_cyberbullying
1fd76059-4423-41d2-a9f3-b2ad9675f556,not_cyberbullying
7a261d94-b559-4ae4-88bb-140f516a415f,not_cyberbullying
202748ea-4669-40e5-a2b2-1736289e8971,not_cyberbullying
0e99e617-3f7a-49a1-837c-e0af0fec36a1,not_cyberbullying
6f5c255e-3426-45f0-9709-2cb24d7d4112,not_cyberbullying
a4586069-acc6-41dd-afa4-afd5af2c84f0,not_cyberbullying
49aa8645-d940-4735-9e00-d7732c7a6fbf,cyberbullying
1cca149e-919e-48c1-8628-9e951e370711,not_cyberbullying
800f6b6e-54d5-42d2-ba7f-312f7f6aaf78,cyberbullying
6621cb76-ab76-4c6a-a3a0-ffb2fbdd58db,not_cyberbullying
01da5061-85e1-471c-bdf8-3540e6b1c38f,not_cyberbullying
ec7e8f75-455f-4827-b994-7a191408df8f,not_cyberbullying
43e37a52-2e13-4018-9420-dd55310ea361,not_cyberbullying
3519d06d-21bd-47fb-b082-ce43bb8eaccd,cyberbullying
5ec6b2e1-545f-4852-9b4f-ef8a96e71669,cyberbullying
c3c82264-72d4-4780-92ca-6ea5c8bd84ba,not_cyberbullying
cfad82d1-90a1-46d1-88da-36f57992610f,not_cyberbullying
4f5eddb0-12ee-4e04-b332-cd971169a99b,cyberbullying
e6aeb321-4f26-4cb2-b0f8-9db7d6a77f44,not_cyberbullying
5d1caa48-0c18-4e52-8f6f-58f496753ba0,cyberbullying
3700830c-fe79-44c6-8fff-c32f4d949cb7,cyberbullying
97a4cbfb-9bbd-42dc-b47b-b5f3d6e11737,not_cyberbullying
1508e4ea-6b3e-495b-84eb-98c010470f75,not_cyberbullying
4e00291c-3e5e-49e8-a1c2-39cec6562b60,not_cyberbullying
b75ddcc7-8c12-45fd-a1d1-43a361d47b35,not_cyberbullying
4c82a74d-e6cd-4a8c-b26f-ac0d0b810c23,cyberbullying
94200c5d-f285-41fd-903d-41a88ea03a58,not_cyberbullying
fe5cf5da-5bf7-4bef-b587-8258346157a5,cyberbullying
f474be7a-22f3-424a-991d-f3e5b83f0ac0,cyberbullying
3a03c99e-df0d-4118-b72d-961875f97b99,not_cyberbullying
1f93a8be-0558-401b-b9d0-293542b4da2a,cyberbullying
e98025f5-e96d-4906-8477-07e01b165aae,cyberbullying
99486275-939c-4114-93c4-f88c55108e87,not_cyberbullying
70b53c74-4808-4694-a747-b11b742f1f63,not_cyberbullying
4364425d-e778-4b16-b89f-844c5c89ee24,cyberbullying
83d2ab18-9934-4efe-af15-9ce5f329fc2c,cyberbullying
8682abef-0b21-4bf4-bd29-ea09453c4c87,not_cyberbullying
db496928-9fb1-421d-88b7-3e8a7316c473,cyberbullying
24323a27-0351-4efe-8c1b-0ccfa6dd55e8,not_cyberbullying
98c28849-52ca-4775-8ae9-7422979d53b6,cyberbullying
efe84013-daca-4c85-8388-4253e3633040,not_cyberbullying
ee4e3ce9-5713-42a1-b3f0-47aaf7826cd1,not_cyberbullying
7db525da-bf95-4a66-8862-be96b2d813db,not_cyberbullying
b4b8625a-6c95-472b-9cf3-58ff5348cda2,cyberbullying
37011b6f-4cec-491f-82c6-201310991365,not_cyberbullying
b29fe268-e34c-4488-9f32-a00cb414ad66,not_cyberbullying
a6ad42c3-d1e0-4a32-b248-c4f9f33ea876,cyberbullying
c3878114-0e2d-4435-b3f5-54753e0ea3a2,cyberbullying
bbc9b1df-40a2-4762-b088-345991e9b795,cyberbullying
31021cb8-678c-4a03-b3cd-98443314673b,not_cyberbullying
9a90a8c2-4521-405b-af4d-1936ba7d902c,cyberbullying
b499d311-01da-4077-b4f9-fe34e6832415,cyberbullying
5708b0de-d723-4389-af05-057b136975c4,not_cyberbullying
d785e492-d97d-4caf-a073-9fcd80986705,not_cyberbullying
eca0a539-0f5d-4504-a2ba-630a4a634d02,not_cyberbullying
20faa196-b9c7-49a8-a1d7-ea52fc830da2,cyberbullying
3e1f3f45-d15d-4cb5-a7db-8d726c148df3,not_cyberbullying
06f7877d-3395-400d-836f-e1f880a0f85b,cyberbullying
83d67983-bd93-4734-81ce-83f9e4ebd14b,not_cyberbullying
ec5c5872-87f3-4b18-a59a-5b959ed3a87f,not_cyberbullying
77de9c01-9041-4c88-b744-23688156ed21,not_cyberbullying
a3a15cd6-7398-4a22-b4bf-57c91e80dfa4,not_cyberbullying
f0c78919-1625-4fa1-8dae-4591b8d6534b,not_cyberbullying
559f4c3d-ae89-42d9-b420-a600f2e87176,cyberbullying
01216299-29fc-4b7a-b359-9b2e5c2628c5,not_cyberbullying
ae489067-24d7-4377-a852-8ecc866c9527,not_cyberbullying
17091f2a-28e0-4944-a276-7e4657810474,not_cyberbullying
c3f31b93-2667-469c-b9f8-0d1c99c55e6c,cyberbullying
5428fed1-b00f-4b17-a558-777c34c5c7e3,not_cyberbullying
018aa94b-321a-4e78-be7e-838fce1e5f2c,cyberbullying
23d956b9-220e-4d09-aaf7-e9f0bf3c5626,cyberbullying
2f49c5cc-1b2b-4c38-9e33-c01fcac1071b,not_cyberbullying
694236b6-04da-499c-82b0-4d3f6b4b8b1c,cyberbullying
5d260b83-cde0-4ee1-9d7a-84c6a472afe0,cyberbullying
5a2a6951-e154-4568-99b7-f4e0d54e0a35,cyberbullying
15745f47-2134-4115-85bd-4cc00aed05ce,not_cyberbullying
c8040b92-d18a-47d0-9068-d624f5a3d238,cyberbullying
249373f4-14ab-4405-bfa7-ef603efb8eef,cyberbullying
300cd601-063d-494b-8492-ddcbd627753e,cyberbullying
05388c1e-d4bf-41a3-b472-c1f76cc2627f,not_cyberbullying
6fc7eb48-dc41-439e-af77-9e794f53bf44,cyberbullying
def52eca-2462-40e6-bfc6-28919b45dd13,not_cyberbullying
be08ea20-c628-43ff-879a-550d4f6230b9,cyberbullying
0f0334ee-7af8-453b-824a-042504944c51,cyberbullying
03e91df5-6fb4-43ca-ad1c-9b5aba8b4617,cyberbullying
42ec91b1-0cdf-4bce-9aa4-d8b091473294,cyberbullying
d92dff7d-0c26-45a0-83dd-3fcad4bb37e2,cyberbullying
36b8a5ad-81c2-453a-b350-54f1500f5621,cyberbullying
c1d27817-fb6c-4016-8069-033c06cde7bb,cyberbullying
a542f755-3db3-4fe0-8656-6ab807ddf42e,cyberbullying
d0a794eb-414f-4041-8e1c-cb83ce073e3d,cyberbullying
c4cd6bfb-157f-43ac-9ca7-56005e097027,cyberbullying
fb10538d-2e05-4909-89c5-141f70820cc1,not_cyberbullying
6453fcbd-242a-4dc9-9c66-9d31cce6482b,not_cyberbullying
6b442140-0b3a-47e9-9d37-f7c3de64f7b8,not_cyberbullying
e582c334-bafa-4fc0-88c2-a7bb8bc8b131,cyberbullying
6ef55c0f-745f-4ce8-bc53-4ebc72cf3919,cyberbullying
03edd4e4-051d-4b7e-beb0-0e78299b57e7,not_cyberbullying
1d3e6822-04be-45ce-ac4d-8d79299ab824,cyberbullying
eac936a4-0873-4861-9632-917c0d1aab95,not_cyberbullying
71317a2a-1f89-492f-b0b9-595d625a3b34,not_cyberbullying
52ca48de-9611-49b7-ae41-205c9d0bf1ba,not_cyberbullying
fa962a0b-faad-4b9e-a115-29dae7013b61,cyberbullying
2975ca29-900a-4fd9-98d0-2cf587538eaf,not_cyberbullying
f642c169-1c17-4175-be3f-051fb63709bf,cyberbullying
82ab8a33-9e54-46cd-8e92-7ffdb57b1342,not_cyberbullying
cf00095d-0d62-454f-9194-7fbb3fd286d3,not_cyberbullying
d910fd08-b6be-4200-929c-177bc18513b4,cyberbullying
9167d4dc-6bed-4b96-b260-9d0983e90033,cyberbullying
36d8c406-bf0c-4edb-8b86-2adc942567c4,cyberbullying
e67f114c-97fb-4471-ab53-d8392678f28a,not_cyberbullying
ed411726-94d5-4530-b273-ee60a03845b4,cyberbullying
238c7a51-c418-4c25-97dc-351c8cdb0eb8,cyberbullying
60b15654-25ef-45b1-8192-272ed3e4c6f5,cyberbullying
d60d59a4-cb13-4092-9588-1081afbeec87,not_cyberbullying
80596088-fd3c-4dde-b310-fe6f58ccaaa6,not_cyberbullying
dbf35667-2c6c-419b-bb44-e1ee10c9a031,cyberbullying
450241d7-f819-48ee-80c5-84feff6a57a5,cyberbullying
3b9bebe1-d3c6-4100-8ea0-224ad3b64cb0,cyberbullying
d8530f4b-a3ff-4d82-b43f-3ac98797f26d,not_cyberbullying
8c33a377-adaf-4de2-b162-10ea07ff125d,cyberbullying
15c21389-c98a-441c-b8d7-d46ac02ae2d4,not_cyberbullying
4973b32e-8a6d-4ae0-b793-d024369317c7,cyberbullying
b23a0e25-6072-4b8d-aae3-e0eb3adac228,not_cyberbullying
d8e59d7d-b3eb-493c-803d-af8f5e7506f0,cyberbullying
3b058807-6df5-4f73-95e8-81ccf7b4ed81,not_cyberbullying
92fddcec-f9b0-418d-89a7-3de1ebc6792a,cyberbullying
64a47ac3-73ed-4d26-8c86-02fd4d18875e,not_cyberbullying
484b7a5a-821b-4c33-8129-4101952ce199,cyberbullying
4c7c5ebc-9bcf-44df-bf53-ca8d384ed8c2,cyberbullying
04cd6ded-afb5-44eb-bf6d-e61ed3511ad4,not_cyberbullying
8c6493d7-3e0e-4f3e-b91e-bc321fe01194,not_cyberbullying
ad990410-d6ed-4113-9889-3d3931728751,cyberbullying
b982cfc9-e6e1-41ff-859e-fbf777e65c64,not_cyberbullying
3917fe01-a713-4560-889c-3fb6057e7992,cyberbullying
c308b71f-a575-4f3a-9520-bbc2550e7571,cyberbullying
6deba51a-04a0-409b-8473-caa9878c8148,cyberbullying
ed80618c-ce4b-4349-9365-510470e5da20,cyberbullying
b0a21e48-f554-4c59-a38c-16138b42d2f1,not_cyberbullying
0e255514-6345-407b-8232-b11d2508d7cb,not_cyberbullying
70138842-d2bb-4cc3-abfc-adf0f36b08a8,not_cyberbullying
ed186382-f458-4021-8bad-d914977ff210,cyberbullying
a923256e-412a-4d45-92b6-96c95d5acd77,cyberbullying
fab1e33f-b6b3-4c11-bc0e-273362cad185,cyberbullying
2717ab2f-e39b-4de8-a9c7-8e906e94bfa0,cyberbullying
6528f3bc-04c5-4aff-a931-9aa37b178039,not_cyberbullying
2d5d4cba-df4c-4e2e-b6fe-cb9e67164a82,not_cyberbullying
f381356b-4e4c-46ff-b38c-c3c905bc4e2b,not_cyberbullying
7ff2f369-7a1d-4002-82fe-85edd194d3c4,not_cyberbullying
3fef66d4-530e-4579-a5b4-b64711989f03,not_cyberbullying
f8661d5a-3a45-4662-97b3-986e5ead1d12,cyberbullying
591f4fcf-a5f1-4c6d-88c2-89b7ad2f471d,not_cyberbullying
b2c96f26-f7b7-428e-a623-772bd2f0c282,cyberbullying
c1d8ecbe-7deb-4dfa-aaeb-8d770d37e219,not_cyberbullying
688920ec-959a-4702-b535-4fc5f172285a,not_cyberbullying
f9f74ce7-3b46-4a61-818d-88a8540060a6,cyberbullying
a943fb97-4c9f-43cf-a4e1-d9e87a9f17bc,cyberbullying
